hour,wind_electricity_kW,wind_electricity_year24_degraded_kW,solar_electricity_kW,solar_electricity_year24_degraded_kW,battery_net_power_kW,battery_electricity_out_kW,battery_soc_fraction,curtailment_kW
7802,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7803,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7804,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7805,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7806,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7807,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7808,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
7809,220293.93459035727,,4678.629754935682,,20000.0,-0.0,1.0,204972.56434529295
7810,220293.93459035727,,18750.98483039084,,20000.0,-0.0,1.0,219044.9194207481
7811,220293.93459035727,,16493.657815562714,,20000.0,-0.0,1.0,216787.59240591998
7812,220293.93459035727,,43369.963873686866,,20000.0,-0.0,1.0,243663.89846404415
7813,220293.93459035727,,84453.02653313914,,20000.0,-0.0,1.0,284746.9611234964
7814,220293.93459035727,,74687.5550241689,,20000.0,-0.0,1.0,274981.48961452616
7815,220293.93459035727,,113419.78633152493,,20000.0,-0.0,1.0,313713.7209218822
7816,188651.46256357053,,3304.136389584367,,20000.0,-0.0,1.0,171955.5989531549
7817,164842.73180883753,,0.0,,20000.0,-0.0,1.0,144842.73180883753
7818,174926.86737856103,,0.0,,20000.0,-0.0,1.0,154926.86737856103
7819,185825.9610641617,,0.0,,20000.0,-0.0,1.0,165825.9610641617
7820,184268.672130976,,0.0,,20000.0,-0.0,1.0,164268.672130976
7821,177968.0016324402,,0.0,,20000.0,-0.0,1.0,157968.0016324402
7822,197960.02854491753,,0.0,,20000.0,-0.0,1.0,177960.02854491753
7823,218750.83938668508,,0.0,,20000.0,-0.0,1.0,198750.83938668508
7824,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7825,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7826,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7827,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7828,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7829,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7830,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7831,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7832,220293.93459035727,,141.79007530810927,,20000.0,-0.0,1.0,200435.7246656654
7833,220293.93459035727,,24400.779200372173,,20000.0,-0.0,1.0,224694.71379072944
7834,220293.93459035727,,94146.86384107903,,20000.0,-0.0,1.0,294440.7984314363
7835,220293.93459035727,,141552.70596280557,,20000.0,-0.0,1.0,341846.64055316284
7836,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
7837,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
7838,220293.93459035727,,123440.87919984006,,20000.0,-0.0,1.0,323734.8137901973
7839,220293.93459035727,,118359.17041101803,,20000.0,-0.0,1.0,318653.1050013753
7840,220293.93459035727,,4177.277557798111,,20000.0,-0.0,1.0,204471.21214815538
7841,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7842,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7843,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7844,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7845,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7846,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7847,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7848,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7849,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7850,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7851,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7852,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7853,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7854,63544.20669414486,,0.0,,20000.0,-0.0,1.0,43544.20669414486
7855,15578.212103396376,,0.0,,20000.0,1128.007116480516,0.9435996441759742,0.0
7856,0.0,,-0.0,,20000.0,5102.040816326529,0.6884976033596477,0.0
7857,0.0,,230.36427379218557,,20000.0,5043.2744199509725,0.4363338823620991,0.0
7858,0.0,,2016.066097137515,,20000.0,4587.738240526144,0.20694697033579187,0.0
7859,0.0,,3887.089359988028,,12271.731834314109,2138.9394067158373,0.1,0.0
7860,0.0,,4782.44990941283,,4782.44990941283,-0.0,0.1,0.0
7861,0.0,,4688.192995369976,,4688.192995369976,-0.0,0.1,0.0
7862,0.0,,4958.814904887953,,4958.814904887953,-0.0,0.1,0.0
7863,0.0,,2669.490240283852,,2669.490240283852,-0.0,0.1,0.0
7864,0.0,,366.9125202054764,,366.9125202054764,-0.0,0.1,0.0
7865,0.0,,0.0,,0.0,-0.0,0.1,0.0
7866,5873.822328973004,,0.0,,5873.822328973004,-0.0,0.1,0.0
7867,0.0,,0.0,,0.0,-0.0,0.1,0.0
7868,2960.3286739538457,,0.0,,2960.3286739538457,-0.0,0.1,0.0
7869,26963.93870336165,,0.0,,20000.0,-1706.1649823236046,0.18530824911618024,0.0
7870,68031.33201026371,,0.0,,20000.0,-4900.000000000001,0.43030824911618026,28031.332010263708
7871,66151.63534003095,,0.0,,20000.0,-4900.0,0.6753082491161803,26151.635340030945
7872,55015.070853620186,,0.0,,20000.0,-4900.0,0.9203082491161803,15015.070853620186
7873,48845.92515703989,,0.0,,20000.0,-1593.835017676395,1.0,22340.476105299505
7874,52132.78442085483,,0.0,,20000.0,-0.0,1.0,32132.784420854827
7875,54280.29951679979,,0.0,,20000.0,-0.0,1.0,34280.29951679979
7876,67342.82275799864,,0.0,,20000.0,-0.0,1.0,47342.82275799864
7877,92945.9562666763,,0.0,,20000.0,-0.0,1.0,72945.9562666763
7878,131399.29271451395,,0.0,,20000.0,-0.0,1.0,111399.29271451395
7879,156305.70613949894,,0.0,,20000.0,-0.0,1.0,136305.70613949894
7880,193512.9911398247,,-0.0,,20000.0,-0.0,1.0,173512.9911398247
7881,220293.93459035727,,1048.1763020380101,,20000.0,-0.0,1.0,201342.11089239529
7882,220293.93459035727,,4953.6287078869345,,20000.0,-0.0,1.0,205247.5632982442
7883,220293.93459035727,,6617.633576550868,,20000.0,-0.0,1.0,206911.56816690814
7884,220293.93459035727,,7018.025707937975,,20000.0,-0.0,1.0,207311.96029829525
7885,220293.93459035727,,6358.268701772828,,20000.0,-0.0,1.0,206652.20329213009
7886,220293.93459035727,,11749.991559958575,,20000.0,-0.0,1.0,212043.92615031585
7887,220293.93459035727,,6748.313420141303,,20000.0,-0.0,1.0,207042.24801049856
7888,220293.93459035727,,415.06561179645706,,20000.0,-0.0,1.0,200709.00020215372
7889,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7890,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7891,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7892,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7893,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7894,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7895,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7896,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7897,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7898,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7899,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7900,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7901,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7902,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7903,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7904,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
7905,220293.93459035727,,10600.743986059437,,20000.0,-0.0,1.0,210894.6785764167
7906,220293.93459035727,,71433.47953646081,,20000.0,-0.0,1.0,271727.41412681807
7907,220293.93459035727,,121227.01020201572,,20000.0,-0.0,1.0,321520.944792373
7908,220293.93459035727,,135351.39822532932,,20000.0,-0.0,1.0,335645.3328156866
7909,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
7910,220293.93459035727,,108058.7662574981,,20000.0,-0.0,1.0,308352.70084785536
7911,220293.93459035727,,105576.31017071198,,20000.0,-0.0,1.0,305870.24476106925
7912,220293.93459035727,,4173.784810747159,,20000.0,-0.0,1.0,204467.71940110443
7913,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7914,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7915,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7916,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7917,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7918,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7919,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7920,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7921,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7922,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7923,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7924,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7925,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7926,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7927,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7928,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
7929,220293.93459035727,,9063.744582165036,,20000.0,-0.0,1.0,209357.6791725223
7930,220293.93459035727,,46172.63346141537,,20000.0,-0.0,1.0,246466.56805177266
7931,220293.93459035727,,78771.33432435994,,20000.0,-0.0,1.0,279065.2689147172
7932,220293.93459035727,,77746.09466247159,,20000.0,-0.0,1.0,278040.02925282886
7933,220293.93459035727,,43822.69301537475,,20000.0,-0.0,1.0,244116.627605732
7934,220293.93459035727,,48992.4630362894,,20000.0,-0.0,1.0,249286.39762664668
7935,220293.93459035727,,38022.63942525433,,20000.0,-0.0,1.0,238316.5740156116
7936,220293.93459035727,,2020.9808584479226,,20000.0,-0.0,1.0,202314.9154488052
7937,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7938,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7939,212305.6600509044,,0.0,,20000.0,-0.0,1.0,192305.6600509044
7940,197947.44480961194,,0.0,,20000.0,-0.0,1.0,177947.44480961194
7941,176606.92142642237,,0.0,,20000.0,-0.0,1.0,156606.92142642237
7942,156876.00222820757,,0.0,,20000.0,-0.0,1.0,136876.00222820757
7943,159224.17374941643,,0.0,,20000.0,-0.0,1.0,139224.17374941643
7944,136900.01330856315,,0.0,,20000.0,-0.0,1.0,116900.01330856315
7945,100931.70210558274,,0.0,,20000.0,-0.0,1.0,80931.70210558274
7946,107418.87408342886,,0.0,,20000.0,-0.0,1.0,87418.87408342886
7947,86720.62653601503,,0.0,,20000.0,-0.0,1.0,66720.62653601503
7948,67087.18795744484,,0.0,,20000.0,-0.0,1.0,47087.18795744484
7949,44278.37834825861,,0.0,,20000.0,-0.0,1.0,24278.378348258608
7950,35807.558765650996,,0.0,,20000.0,-0.0,1.0,15807.558765650996
7951,30129.685475507707,,0.0,,20000.0,-0.0,1.0,10129.685475507707
7952,22061.193001829222,,-0.0,,20000.0,-0.0,1.0,2061.1930018292223
7953,23713.575765081066,,2490.2626367320668,,20000.0,-0.0,1.0,6203.838401813133
7954,0.0,,11420.086759652884,,20000.0,2188.7533776395694,0.8905623311180215,0.0
7955,0.0,,38614.012564903285,,20000.0,-2188.7533776395694,1.0,9680.325309231574
7956,0.0,,116643.43984171585,,20000.0,-0.0,1.0,96643.43984171585
7957,0.0,,107602.53599068534,,20000.0,-0.0,1.0,87602.53599068534
7958,0.0,,65169.183096301655,,20000.0,-0.0,1.0,45169.183096301655
7959,22927.441309393987,,80374.98197411172,,20000.0,-0.0,1.0,83302.42328350572
7960,37257.428778255824,,3244.208125602773,,20000.0,-0.0,1.0,20501.636903858598
7961,36541.424548716655,,0.0,,20000.0,-0.0,1.0,16541.424548716655
7962,57321.19756118723,,0.0,,20000.0,-0.0,1.0,37321.19756118723
7963,100880.38342706914,,0.0,,20000.0,-0.0,1.0,80880.38342706914
7964,168400.3549675662,,0.0,,20000.0,-0.0,1.0,148400.3549675662
7965,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7966,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7967,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7968,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7969,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7970,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7971,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7972,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7973,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7974,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7975,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7976,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
7977,220293.93459035727,,3751.338301566463,,20000.0,-0.0,1.0,204045.27289192373
7978,217919.28005619813,,13970.923515166682,,20000.0,-0.0,1.0,211890.2035713648
7979,186665.73966699032,,31031.901238573835,,20000.0,-0.0,1.0,197697.64090556416
7980,219386.47091477067,,65723.80494746694,,20000.0,-0.0,1.0,265110.2758622376
7981,220293.93459035727,,66722.28586246737,,20000.0,-0.0,1.0,267016.2204528246
7982,220293.93459035727,,121346.29527768274,,20000.0,-0.0,1.0,321640.22986804
7983,220293.93459035727,,85849.83072158854,,20000.0,-0.0,1.0,286143.7653119458
7984,220293.93459035727,,3643.7644517132617,,20000.0,-0.0,1.0,203937.69904207054
7985,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7986,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7987,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7988,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7989,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7990,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7991,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7992,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7993,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7994,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7995,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7996,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
7997,207284.82354095337,,0.0,,20000.0,-0.0,1.0,187284.82354095337
7998,202087.73379720747,,0.0,,20000.0,-0.0,1.0,182087.73379720747
7999,176042.31984670484,,0.0,,20000.0,-0.0,1.0,156042.31984670484
8000,145204.95589798814,,-0.0,,20000.0,-0.0,1.0,125204.95589798814
8001,127674.83575159893,,9800.67432501239,,20000.0,-0.0,1.0,117475.51007661133
8002,151903.38374736812,,62988.36266575548,,20000.0,-0.0,1.0,194891.7464131236
8003,157288.0449960367,,84498.2685064106,,20000.0,-0.0,1.0,221786.31350244733
8004,148493.58657596077,,78374.23909909192,,20000.0,-0.0,1.0,206867.8256750527
8005,147755.54108078,,83035.50246981459,,20000.0,-0.0,1.0,210791.0435505946
8006,146227.67261117732,,112589.77852719578,,20000.0,-0.0,1.0,238817.45113837312
8007,117815.02397259175,,118818.89897856316,,20000.0,-0.0,1.0,216633.9229511549
8008,90982.03894792973,,3678.3366674307154,,20000.0,-0.0,1.0,74660.37561536045
8009,81474.0266099679,,0.0,,20000.0,-0.0,1.0,61474.0266099679
8010,80952.68651355113,,0.0,,20000.0,-0.0,1.0,60952.68651355113
8011,85624.7359844777,,0.0,,20000.0,-0.0,1.0,65624.7359844777
8012,83078.23046035315,,0.0,,20000.0,-0.0,1.0,63078.23046035315
8013,72114.96776239316,,0.0,,20000.0,-0.0,1.0,52114.967762393164
8014,69314.649367055,,0.0,,20000.0,-0.0,1.0,49314.649367055
8015,58008.919833151165,,0.0,,20000.0,-0.0,1.0,38008.919833151165
8016,55150.81431036673,,0.0,,20000.0,-0.0,1.0,35150.81431036673
8017,57488.01000546687,,0.0,,20000.0,-0.0,1.0,37488.01000546687
8018,52754.9527647669,,0.0,,20000.0,-0.0,1.0,32754.952764766902
8019,41699.21133849173,,0.0,,20000.0,-0.0,1.0,21699.211338491732
8020,23541.861265743122,,0.0,,20000.0,-0.0,1.0,3541.861265743122
8021,15038.164487832986,,0.0,,20000.0,1265.7743653487285,0.9367112817325636,0.0
8022,2763.1858064246803,,0.0,,20000.0,4397.146477952889,0.7168539578349191,0.0
8023,0.0,,0.0,,20000.0,5102.040816326531,0.4617519170185926,0.0
8024,0.0,,-0.0,,20000.0,5102.040816326531,0.20664987620226605,0.0
8025,0.0,,15709.655747759216,,20000.0,1094.4755745512202,0.15192609747470504,0.0
8026,0.0,,65417.252043280394,,20000.0,-4900.0,0.39692609747470503,25417.252043280394
8027,0.0,,101272.47723977837,,20000.0,-4899.999999999999,0.641926097474705,61272.47723977837
8028,0.0,,117648.45791757079,,20000.0,-4900.0,0.886926097474705,77648.45791757079
8029,0.0,,126744.14862374974,,20000.0,-2261.4780505059007,1.0,97513.62596862362
8030,4222.738617858487,,122967.85307728079,,20000.0,-0.0,1.0,107190.59169513927
8031,0.0,,62532.04769084253,,20000.0,-0.0,1.0,42532.04769084253
8032,0.0,,3426.0831931519183,,20000.0,4228.04000174696,0.788597999912652,0.0
8033,0.0,,0.0,,20000.0,5102.040816326529,0.5334959590963255,0.0
8034,0.0,,0.0,,20000.0,5102.040816326531,0.278393918279999,0.0
8035,4130.17987089189,,0.0,,18116.26306404381,3567.8783655999796,0.1,0.0
8036,19153.502067947287,,0.0,,19153.502067947287,-0.0,0.1,0.0
8037,20558.102927649477,,0.0,,20000.0,-136.73521727412208,0.10683676086370611,0.0
8038,0.0,,0.0,,536.0020517145585,136.73521727412208,0.1,0.0
8039,0.0,,0.0,,0.0,-0.0,0.1,0.0
8040,11732.163744360176,,0.0,,11732.163744360176,-0.0,0.1,0.0
8041,20134.79270342267,,0.0,,20000.0,-33.02421233855435,0.10165121061692772,0.0
8042,36277.659545447415,,0.0,,20000.0,-3988.0265886346165,0.30105254004865856,0.0
8043,51645.303868982584,,0.0,,20000.0,-4900.0,0.5460525400486586,11645.303868982584
8044,64422.45735593616,,0.0,,20000.0,-4900.0,0.7910525400486585,24422.45735593616
8045,67431.54697591825,,0.0,,20000.0,-4178.949199026829,1.0,30374.61146968629
8046,62347.38799054551,,0.0,,20000.0,-0.0,1.0,42347.38799054551
8047,59091.32820250529,,0.0,,20000.0,-0.0,1.0,39091.32820250529
8048,50644.46372075287,,-0.0,,20000.0,-0.0,1.0,30644.463720752872
8049,45294.89387711912,,5629.080128478144,,20000.0,-0.0,1.0,30923.974005597258
8050,43463.26509896214,,33065.56147153917,,20000.0,-0.0,1.0,56528.82657050132
8051,31269.539788893933,,103013.25266332354,,20000.0,-0.0,1.0,114282.79245221749
8052,61414.48856715673,,124805.33780191108,,20000.0,-0.0,1.0,166219.82636906783
8053,72548.21104097237,,68711.66472700317,,20000.0,-0.0,1.0,121259.87576797552
8054,82286.41856354524,,109830.84488139163,,20000.0,-0.0,1.0,172117.2634449369
8055,61573.55581380634,,105562.96395139054,,20000.0,-0.0,1.0,147136.5197651969
8056,92094.72751676923,,2734.488133730417,,20000.0,-0.0,1.0,74829.21565049964
8057,146521.14174349623,,0.0,,20000.0,-0.0,1.0,126521.14174349623
8058,188200.3674486018,,0.0,,20000.0,-0.0,1.0,168200.3674486018
8059,204584.08591094878,,0.0,,20000.0,-0.0,1.0,184584.08591094878
8060,206154.6309633376,,0.0,,20000.0,-0.0,1.0,186154.6309633376
8061,197457.73184003358,,0.0,,20000.0,-0.0,1.0,177457.73184003358
8062,150678.31778872327,,0.0,,20000.0,-0.0,1.0,130678.31778872327
8063,143812.26717395207,,0.0,,20000.0,-0.0,1.0,123812.26717395207
8064,143362.4855777377,,0.0,,20000.0,-0.0,1.0,123362.48557773771
8065,139603.22193904378,,0.0,,20000.0,-0.0,1.0,119603.22193904378
8066,133500.9913130639,,0.0,,20000.0,-0.0,1.0,113500.99131306389
8067,119166.18260119959,,0.0,,20000.0,-0.0,1.0,99166.18260119959
8068,115561.68586297958,,0.0,,20000.0,-0.0,1.0,95561.68586297958
8069,114967.84977449242,,0.0,,20000.0,-0.0,1.0,94967.84977449242
8070,101116.71416560082,,0.0,,20000.0,-0.0,1.0,81116.71416560082
8071,84033.1793526139,,0.0,,20000.0,-0.0,1.0,64033.17935261389
8072,72110.45564568858,,-0.0,,20000.0,-0.0,1.0,52110.45564568858
8073,62836.91634484193,,13360.568408532827,,20000.0,-0.0,1.0,56197.48475337475
8074,67836.57272718217,,63301.77909665628,,20000.0,-0.0,1.0,111138.35182383846
8075,19454.309175785027,,80859.20273305428,,20000.0,-0.0,1.0,80313.51190883931
8076,23055.49664320037,,141372.7695306323,,20000.0,-0.0,1.0,144428.26617383267
8077,46925.66748911526,,142784.0808356657,,20000.0,-0.0,1.0,169709.74832478096
8078,0.0,,101288.70716509706,,20000.0,-0.0,1.0,81288.70716509706
8079,0.0,,44893.86484155171,,20000.0,-0.0,1.0,24893.86484155171
8080,0.0,,2062.194815308217,,20000.0,4575.970710380557,0.7712014644809722,0.0
8081,13732.808722523147,,0.0,,20000.0,1598.773285070627,0.6912628002274408,0.0
8082,27085.757526813184,,0.0,,20000.0,-1736.0105940692306,0.7780633299309023,0.0
8083,56313.71810667117,,0.0,,20000.0,-4438.733401381954,1.0,18196.438917357074
8084,93933.6561690945,,0.0,,20000.0,-0.0,1.0,73933.6561690945
8085,151829.10675621053,,0.0,,20000.0,-0.0,1.0,131829.10675621053
8086,215795.91653188408,,0.0,,20000.0,-0.0,1.0,195795.91653188408
8087,214113.60658977213,,0.0,,20000.0,-0.0,1.0,194113.60658977213
8088,206929.883870388,,0.0,,20000.0,-0.0,1.0,186929.883870388
8089,196345.12641658448,,0.0,,20000.0,-0.0,1.0,176345.12641658448
8090,193742.358326921,,0.0,,20000.0,-0.0,1.0,173742.358326921
8091,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8092,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8093,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8094,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8095,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8096,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
8097,220293.93459035727,,803.0769617052258,,20000.0,-0.0,1.0,201097.0115520625
8098,220293.93459035727,,2688.1211765943135,,20000.0,-0.0,1.0,202982.05576695158
8099,220293.93459035727,,8520.94658282234,,20000.0,-0.0,1.0,208814.8811731796
8100,220293.93459035727,,19163.820457861573,,20000.0,-0.0,1.0,219457.75504821885
8101,220293.93459035727,,17159.394941540766,,20000.0,-0.0,1.0,217453.32953189802
8102,220293.93459035727,,12205.608489680624,,20000.0,-0.0,1.0,212499.5430800379
8103,177018.15393802914,,7596.270091891473,,20000.0,-0.0,1.0,164614.4240299206
8104,131302.9176719013,,186.9187049223718,,20000.0,-0.0,1.0,111489.83637682366
8105,117415.5309195444,,0.0,,20000.0,-0.0,1.0,97415.5309195444
8106,125614.81655360675,,0.0,,20000.0,-0.0,1.0,105614.81655360675
8107,128625.53860520529,,0.0,,20000.0,-0.0,1.0,108625.53860520529
8108,154422.07893249913,,0.0,,20000.0,-0.0,1.0,134422.07893249913
8109,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8110,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8111,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8112,217429.34776135816,,0.0,,20000.0,-0.0,1.0,197429.34776135816
8113,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8114,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8115,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8116,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8117,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8118,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8119,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8120,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
8121,220293.93459035727,,2744.145345796103,,20000.0,-0.0,1.0,203038.07993615337
8122,220293.93459035727,,10679.081160726912,,20000.0,-0.0,1.0,210973.01575108417
8123,220293.93459035727,,23138.522453065045,,20000.0,-0.0,1.0,223432.45704342233
8124,202615.11244156628,,24881.997823212696,,20000.0,-0.0,1.0,207497.11026477898
8125,220293.93459035727,,37718.19740532507,,20000.0,-0.0,1.0,238012.13199568234
8126,220293.93459035727,,26144.508089042032,,20000.0,-0.0,1.0,226438.4426793993
8127,220293.93459035727,,26475.600200848796,,20000.0,-0.0,1.0,226769.53479120607
8128,220293.93459035727,,937.798853694963,,20000.0,-0.0,1.0,201231.73344405222
8129,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8130,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8131,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8132,219487.36941686488,,0.0,,20000.0,-0.0,1.0,199487.36941686488
8133,214533.91816644897,,0.0,,20000.0,-0.0,1.0,194533.91816644897
8134,219703.79680811727,,0.0,,20000.0,-0.0,1.0,199703.79680811727
8135,216649.597664634,,0.0,,20000.0,-0.0,1.0,196649.597664634
8136,201123.1246325039,,0.0,,20000.0,-0.0,1.0,181123.1246325039
8137,193838.5324838389,,0.0,,20000.0,-0.0,1.0,173838.5324838389
8138,191914.8222057347,,0.0,,20000.0,-0.0,1.0,171914.8222057347
8139,210283.70129413783,,0.0,,20000.0,-0.0,1.0,190283.70129413783
8140,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8141,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8142,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8143,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
8144,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
8145,220293.93459035727,,5620.098582298656,,20000.0,-0.0,1.0,205914.03317265594
